Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,CompetitionDistance_was_missing,CompetitionOpenSince_was_missing,Suspicious_Zero_Sales
846,2,2014-06-10,9439,996,1,0,0,1,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
846,4,2014-12-25,0,0,0,0,c,1,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
846,2,2015-01-27,10543,920,1,1,0,0,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
846,3,2015-06-17,9904,805,1,1,0,0,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
847,5,2014-05-30,10592,1364,1,0,0,0,c,c,190.0,8.0,2010.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,True,False
848,2,2013-05-07,5186,670,1,0,0,0,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
848,3,2014-04-02,6891,807,1,1,0,0,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
848,7,2014-11-30,0,0,0,0,0,0,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
849,4,2013-07-11,5923,656,1,0,0,1,c,c,5000.0,8.0,2010.0,0,,,,False,True,False
849,7,2013-12-22,0,0,0,0,0,0,c,c,5000.0,8.0,2010.0,0,,,,False,True,False
849,7,2014-05-11,0,0,0,0,0,0,c,c,5000.0,8.0,2010.0,0,,,,False,True,False
850,4,2013-01-31,5423,635,1,0,0,0,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
850,2,2015-03-24,4455,512,1,0,0,0,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
851,7,2014-01-05,0,0,0,0,0,0,d,c,2330.0,8.0,2010.0,1,49.0,2014.0,"Mar,Jun,Sept,Dec",False,True,False
852,5,2013-04-26,5002,610,1,1,0,0,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
852,3,2013-07-17,4916,558,1,1,0,1,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
852,7,2015-04-26,0,0,0,0,0,0,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
853,2,2013-05-21,9895,1165,1,0,0,1,a,a,14040.0,8.0,2010.0,0,,,,False,True,False
853,6,2013-09-28,7085,804,1,0,0,0,a,a,14040.0,8.0,2010.0,0,,,,False,True,False
853,2,2014-10-28,8092,1037,1,0,0,1,a,a,14040.0,8.0,2010.0,0,,,,False,True,False
854,2,2013-06-11,4657,526,1,0,0,0,c,a,4770.0,8.0,2010.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,True,False
854,7,2015-02-01,0,0,0,0,0,0,c,a,4770.0,8.0,2010.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,True,False
855,7,2013-07-07,0,0,0,0,0,0,a,a,3440.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
855,4,2013-07-11,4492,560,1,0,0,0,a,a,3440.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
855,7,2014-02-16,0,0,0,0,0,0,a,a,3440.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
856,1,2013-05-06,7226,1048,1,0,0,1,a,a,3020.0,2.0,2010.0,0,,,,False,False,False
856,7,2015-05-03,0,0,0,0,0,0,a,a,3020.0,2.0,2010.0,0,,,,False,False,False
857,5,2014-03-07,6834,910,1,1,0,0,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
857,3,2014-04-02,7258,873,1,1,0,0,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
857,4,2015-07-02,8250,893,1,1,0,0,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
860,6,2013-08-03,6237,770,1,0,0,0,c,c,5980.0,2.0,2010.0,0,,,,False,False,False
860,4,2014-04-10,4290,582,1,0,0,0,c,c,5980.0,2.0,2010.0,0,,,,False,False,False
861,2,2013-02-19,1786,315,1,1,0,0,c,c,740.0,8.0,2010.0,1,14.0,2013.0,"Mar,Jun,Sept,Dec",False,True,False
861,6,2013-12-21,4491,674,1,0,0,0,c,c,740.0,8.0,2010.0,1,14.0,2013.0,"Mar,Jun,Sept,Dec",False,True,False
861,7,2014-11-09,0,0,0,0,0,0,c,c,740.0,8.0,2010.0,1,14.0,2013.0,"Mar,Jun,Sept,Dec",False,True,False
862,5,2013-12-13,10614,1334,1,0,0,0,a,c,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
862,3,2014-07-02,9304,1181,1,1,0,0,a,c,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
862,7,2014-08-10,0,0,0,0,0,0,a,c,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
863,7,2013-03-24,0,0,0,0,0,0,a,c,21370.0,11.0,2010.0,0,,,,False,False,False
863,4,2014-09-25,6798,879,1,0,0,0,a,c,21370.0,11.0,2010.0,0,,,,False,False,False
864,4,2014-03-20,4521,639,1,1,0,0,a,a,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,False,False
865,2,2013-04-16,4411,465,1,0,0,0,d,c,2640.0,8.0,2010.0,0,,,,False,True,False
865,5,2014-11-28,10092,764,1,1,0,0,d,c,2640.0,8.0,2010.0,0,,,,False,True,False
866,3,2013-01-09,6038,450,1,1,0,1,d,a,9680.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
866,4,2015-05-14,0,0,0,0,a,0,d,a,9680.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
868,3,2014-12-17,12218,740,1,1,0,0,d,c,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
869,1,2014-03-10,4614,780,1,0,0,0,c,a,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
870,1,2013-06-03,8845,993,1,1,0,0,a,a,780.0,4.0,2009.0,0,,,,False,False,False
870,5,2014-08-08,12437,1176,1,1,0,1,a,a,780.0,4.0,2009.0,0,,,,False,False,False
872,4,2013-03-14,8268,816,1,0,0,0,a,c,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",False,False,False
873,5,2013-03-29,0,0,0,1,b,1,a,a,2040.0,11.0,2008.0,0,,,,False,False,False
874,2,2013-04-16,2936,424,1,0,0,0,a,a,3210.0,8.0,2010.0,0,,,,False,True,False
874,5,2015-01-16,5495,614,1,1,0,0,a,a,3210.0,8.0,2010.0,0,,,,False,True,False
874,7,2015-04-12,0,0,0,0,0,0,a,a,3210.0,8.0,2010.0,0,,,,False,True,False
875,7,2013-05-05,0,0,0,0,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",False,False,False
875,4,2013-06-20,5386,502,1,1,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",False,False,False
875,2,2014-03-11,3613,406,1,0,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",False,False,False
875,2,2014-04-15,6427,561,1,1,0,1,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",False,False,False
875,7,2014-12-07,0,0,0,0,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",False,False,False
876,7,2015-06-14,0,0,0,0,0,0,a,a,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",False,False,False
877,3,2013-04-10,6087,839,1,1,0,0,a,c,29190.0,8.0,2010.0,0,,,,False,True,False
878,1,2013-01-28,7040,694,1,0,0,0,d,c,1100.0,12.0,2014.0,0,,,,False,False,False
878,1,2014-06-16,13289,1086,1,1,0,0,d,c,1100.0,12.0,2014.0,0,,,,False,False,False
878,2,2015-05-12,7721,712,1,0,0,0,d,c,1100.0,12.0,2014.0,0,,,,False,False,False
879,1,2013-08-05,2850,302,1,0,0,1,d,a,2325.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",True,True,False
881,2,2013-01-22,4761,694,1,1,0,0,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
881,6,2013-02-02,2362,390,1,0,0,0,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
881,2,2013-07-02,5781,865,1,1,0,0,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
881,3,2014-11-12,4901,738,1,1,0,0,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
882,5,2014-02-21,7061,881,1,1,0,0,a,a,30.0,4.0,2013.0,0,,,,False,False,False
882,3,2014-03-12,4887,716,1,0,0,0,a,a,30.0,4.0,2013.0,0,,,,False,False,False
883,5,2014-08-01,4898,534,1,1,0,1,a,a,3200.0,6.0,2005.0,0,,,,False,False,False
883,7,2015-07-05,0,0,0,0,0,0,a,a,3200.0,6.0,2005.0,0,,,,False,False,False
884,7,2014-02-23,0,0,0,0,0,0,d,c,7550.0,8.0,2010.0,0,,,,False,True,False
884,5,2014-04-18,0,0,0,1,b,1,d,c,7550.0,8.0,2010.0,0,,,,False,True,False
884,7,2014-05-11,0,0,0,0,0,0,d,c,7550.0,8.0,2010.0,0,,,,False,True,False
884,1,2015-07-20,6210,615,1,0,0,0,d,c,7550.0,8.0,2010.0,0,,,,False,True,False
885,5,2015-01-23,4876,692,1,0,0,0,a,a,480.0,12.0,2005.0,0,,,,False,False,False
886,4,2013-03-14,5411,521,1,0,0,0,a,c,12430.0,10.0,2004.0,0,,,,False,False,False
886,2,2013-10-29,4537,544,1,0,0,1,a,c,12430.0,10.0,2004.0,0,,,,False,False,False
886,3,2014-12-17,8961,735,1,1,0,0,a,c,12430.0,10.0,2004.0,0,,,,False,False,False
886,5,2015-01-09,7184,665,1,1,0,0,a,c,12430.0,10.0,2004.0,0,,,,False,False,False
887,7,2013-03-03,0,0,0,0,0,0,d,a,19700.0,8.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,True,False
887,4,2013-12-05,9583,735,1,1,0,0,d,a,19700.0,8.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,True,False
888,5,2013-04-19,6798,693,1,0,0,0,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
888,3,2014-01-01,0,0,0,0,a,1,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
888,7,2014-03-30,0,0,0,0,0,0,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
888,7,2015-07-19,0,0,0,0,0,0,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
889,1,2013-09-02,3539,448,1,0,0,0,d,a,18670.0,12.0,2005.0,0,,,,False,False,False
889,4,2014-11-20,4157,480,1,0,0,0,d,a,18670.0,12.0,2005.0,0,,,,False,False,False
890,3,2015-04-08,5911,452,1,0,0,1,a,a,4450.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
890,3,2015-05-27,4855,398,1,0,0,1,a,a,4450.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
892,7,2013-12-22,0,0,0,0,0,0,a,a,19370.0,4.0,2002.0,0,,,,False,False,False
892,3,2015-02-04,7777,753,1,1,0,0,a,a,19370.0,4.0,2002.0,0,,,,False,False,False
893,6,2013-11-30,8144,1023,1,0,0,0,a,a,130.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
894,5,2013-03-15,7611,1088,1,0,0,0,a,a,190.0,11.0,2012.0,0,,,,False,False,False
894,2,2013-05-14,11746,1213,1,1,0,0,a,a,190.0,11.0,2012.0,0,,,,False,False,False
895,2,2013-09-10,10511,997,1,1,0,0,a,c,4150.0,8.0,2010.0,0,,,,False,True,False
896,6,2013-05-04,6563,1095,1,0,0,0,a,c,170.0,9.0,2012.0,0,,,,False,False,False
896,3,2014-01-08,6671,1019,1,1,0,0,a,c,170.0,9.0,2012.0,0,,,,False,False,False
897,6,2014-10-11,3752,440,1,0,0,0,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
898,1,2014-09-29,9516,951,1,1,0,0,a,a,18540.0,8.0,2010.0,0,,,,False,True,False
898,2,2014-12-09,7765,883,1,0,0,0,a,a,18540.0,8.0,2010.0,0,,,,False,True,False
899,3,2014-11-05,6760,640,1,1,0,0,d,a,2590.0,8.0,2010.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,True,False
900,3,2013-04-03,4534,480,1,0,0,1,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
902,4,2013-01-31,4906,631,1,0,0,0,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
903,7,2014-02-23,0,0,0,0,0,0,d,c,7290.0,9.0,2014.0,0,,,,False,False,False
903,7,2015-06-07,0,0,0,0,0,0,d,c,7290.0,9.0,2014.0,0,,,,False,False,False
905,1,2013-04-15,8670,1491,1,0,0,0,a,a,90.0,6.0,2014.0,0,,,,False,False,False
905,6,2013-11-02,10249,1465,1,0,0,0,a,a,90.0,6.0,2014.0,0,,,,False,False,False
905,1,2013-12-30,14597,2042,1,0,0,1,a,a,90.0,6.0,2014.0,0,,,,False,False,False
905,2,2015-06-09,6221,1004,1,0,0,0,a,a,90.0,6.0,2014.0,0,,,,False,False,False
906,7,2014-08-17,0,0,0,0,0,1,a,a,90.0,7.0,2010.0,0,,,,False,False,False
906,7,2015-06-07,0,0,0,0,0,0,a,a,90.0,7.0,2010.0,0,,,,False,False,False
907,2,2013-08-06,5127,776,1,0,0,1,a,c,250.0,8.0,2010.0,0,,,,False,True,False
907,2,2013-11-26,6147,834,1,0,0,0,a,c,250.0,8.0,2010.0,0,,,,False,True,False
907,1,2014-10-27,5711,755,1,0,0,0,a,c,250.0,8.0,2010.0,0,,,,False,True,False
907,5,2014-12-12,5509,664,1,0,0,0,a,c,250.0,8.0,2010.0,0,,,,False,True,False
907,6,2015-04-25,6102,799,1,0,0,0,a,c,250.0,8.0,2010.0,0,,,,False,True,False
907,7,2015-05-24,0,0,0,0,0,0,a,c,250.0,8.0,2010.0,0,,,,False,True,False
909,7,2014-01-12,0,0,0,0,0,0,a,c,1680.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
909,1,2015-07-20,23081,1767,1,0,0,0,a,c,1680.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
910,5,2013-11-22,6086,649,1,1,0,0,d,c,12480.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
910,4,2014-04-03,5897,564,1,1,0,0,d,c,12480.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
910,7,2014-09-07,0,0,0,0,0,0,d,c,12480.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
910,7,2014-10-12,0,0,0,0,0,0,d,c,12480.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
910,7,2015-05-24,0,0,0,0,0,0,d,c,12480.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
911,7,2014-05-18,0,0,0,0,0,0,a,c,16490.0,8.0,2010.0,0,,,,False,True,False
913,6,2014-02-01,8115,1154,1,0,0,0,a,a,280.0,8.0,2010.0,0,,,,False,True,False
913,5,2014-04-04,9836,1273,1,1,0,0,a,a,280.0,8.0,2010.0,0,,,,False,True,False
913,2,2014-11-18,6822,969,1,0,0,0,a,a,280.0,8.0,2010.0,0,,,,False,True,False
914,3,2013-07-10,7013,895,1,0,0,1,c,c,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
915,1,2015-04-06,0,0,0,0,b,1,d,c,650.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
915,5,2015-07-10,6382,530,1,0,0,0,d,c,650.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
916,4,2013-12-05,6511,793,1,1,0,0,a,a,90.0,11.0,2012.0,0,,,,False,False,False
917,6,2014-11-01,0,0,0,0,a,0,a,a,7240.0,2.0,2010.0,0,,,,False,False,False
918,1,2013-11-25,4908,566,1,0,0,0,a,c,18710.0,4.0,2015.0,0,,,,False,False,False
920,1,2014-01-20,6606,641,1,1,0,0,a,a,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
921,5,2014-04-18,0,0,0,1,b,1,a,a,840.0,9.0,2006.0,0,,,,False,False,False
923,6,2013-01-19,5302,519,1,0,0,0,a,a,280.0,9.0,2008.0,0,,,,False,False,False
924,1,2013-04-15,3636,427,1,0,0,0,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
925,7,2014-04-06,0,0,0,0,0,0,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
926,6,2013-02-09,5528,490,1,0,0,0,d,c,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
926,2,2015-03-31,14540,817,1,1,0,1,d,c,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
927,4,2015-06-04,0,0,0,1,a,0,a,a,480.0,8.0,2010.0,0,,,,False,True,False
928,7,2013-09-08,0,0,0,0,0,0,d,c,1090.0,8.0,2010.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,True,False
928,7,2015-06-21,0,0,0,0,0,0,d,c,1090.0,8.0,2010.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,True,False
929,4,2014-02-20,5195,712,1,1,0,0,a,c,4820.0,9.0,2013.0,0,,,,False,False,False
929,7,2014-06-01,0,0,0,0,0,0,a,c,4820.0,9.0,2013.0,0,,,,False,False,False
929,7,2014-11-02,0,0,0,0,0,0,a,c,4820.0,9.0,2013.0,0,,,,False,False,False
931,4,2014-02-20,4178,475,1,1,0,0,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
931,2,2014-04-22,4381,530,1,0,0,1,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
931,7,2014-10-05,1401,190,1,0,0,0,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
932,3,2013-12-11,7385,809,1,0,0,0,a,a,15700.0,8.0,2010.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,True,False
935,1,2013-08-26,7303,775,1,1,0,0,a,c,22350.0,6.0,2010.0,0,,,,False,False,False
935,7,2015-06-07,0,0,0,0,0,0,a,c,22350.0,6.0,2010.0,0,,,,False,False,False
937,4,2014-02-20,6524,552,1,1,0,0,d,a,2810.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
937,4,2014-11-13,7493,564,1,1,0,0,d,a,2810.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
937,5,2015-01-30,9228,691,1,1,0,0,d,a,2810.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
937,3,2015-07-01,7757,574,1,1,0,0,d,a,2810.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
939,4,2013-08-29,5834,565,1,1,0,1,d,a,1340.0,8.0,2010.0,0,,,,False,True,False
940,2,2015-07-14,9297,817,1,1,0,1,d,c,6470.0,9.0,2012.0,0,,,,False,False,False
941,7,2013-06-30,0,0,0,0,0,0,a,a,1200.0,12.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
942,2,2014-08-05,6968,517,1,1,0,1,d,c,6860.0,8.0,2010.0,1,18.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
942,7,2014-10-05,0,0,0,0,0,0,d,c,6860.0,8.0,2010.0,1,18.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
942,6,2015-02-14,7046,573,1,0,0,0,d,c,6860.0,8.0,2010.0,1,18.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
943,4,2013-03-14,6345,563,1,0,0,0,d,c,18020.0,8.0,2010.0,0,,,,False,True,False
943,1,2013-04-01,0,0,0,0,b,1,d,c,18020.0,8.0,2010.0,0,,,,False,True,False
943,3,2013-06-19,6201,525,1,1,0,0,d,c,18020.0,8.0,2010.0,0,,,,False,True,False
943,7,2014-10-05,0,0,0,0,0,0,d,c,18020.0,8.0,2010.0,0,,,,False,True,False
943,2,2015-07-28,7593,572,1,1,0,1,d,c,18020.0,8.0,2010.0,0,,,,False,True,False
944,4,2015-03-26,6275,1072,1,0,0,1,c,a,1670.0,7.0,2015.0,0,,,,False,False,False
945,5,2013-10-25,4143,538,1,1,0,0,a,c,12480.0,3.0,2011.0,0,,,,False,False,False
945,1,2014-05-05,6081,705,1,1,0,0,a,c,12480.0,3.0,2011.0,0,,,,False,False,False
946,5,2013-08-02,4493,543,1,1,0,1,a,a,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",False,False,False
946,1,2014-09-15,5846,693,1,1,0,0,a,a,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",False,False,False
947,3,2014-03-12,7586,1171,1,0,0,0,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
948,1,2014-06-09,14055,2917,1,0,a,0,b,b,1430.0,8.0,2010.0,0,,,,False,True,False
949,6,2013-02-16,3236,399,1,0,0,0,a,a,870.0,3.0,2006.0,0,,,,False,False,False
949,2,2013-12-31,2887,318,1,0,0,1,a,a,870.0,3.0,2006.0,0,,,,False,False,False
949,3,2014-10-08,6469,596,1,1,0,0,a,a,870.0,3.0,2006.0,0,,,,False,False,False
949,2,2015-03-10,3426,367,1,0,0,0,a,a,870.0,3.0,2006.0,0,,,,False,False,False
949,3,2015-05-13,5224,524,1,0,0,0,a,a,870.0,3.0,2006.0,0,,,,False,False,False
949,7,2015-06-07,0,0,0,0,0,0,a,a,870.0,3.0,2006.0,0,,,,False,False,False
950,2,2013-02-19,6945,603,1,1,0,0,a,a,8460.0,11.0,1994.0,0,,,,False,False,False
951,5,2013-09-27,8881,774,1,1,0,0,d,c,710.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
952,1,2014-01-06,0,0,0,1,a,0,d,c,6300.0,10.0,2013.0,0,,,,False,False,False
953,1,2014-12-15,11414,853,1,1,0,0,a,a,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
953,3,2015-02-18,5580,548,1,1,0,0,a,a,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
954,4,2013-10-03,0,0,0,0,a,0,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
954,7,2015-02-08,0,0,0,0,0,0,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
954,2,2015-03-17,8267,1010,1,1,0,0,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
954,2,2015-04-21,5178,740,1,0,0,0,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
955,5,2014-05-02,7885,717,1,1,0,0,d,c,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",False,False,False
955,6,2014-08-30,5706,550,1,0,0,0,d,c,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",False,False,False
956,5,2014-08-15,3167,443,1,0,0,1,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
956,2,2014-09-02,5007,641,1,1,0,0,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
956,5,2014-12-05,4954,605,1,1,0,0,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
956,4,2015-06-18,3478,458,1,1,0,0,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
957,2,2013-09-10,10200,1027,1,1,0,0,d,c,1420.0,11.0,2012.0,0,,,,False,False,False
957,6,2013-12-14,5747,588,1,0,0,0,d,c,1420.0,11.0,2012.0,0,,,,False,False,False
957,7,2014-08-31,0,0,0,0,0,0,d,c,1420.0,11.0,2012.0,0,,,,False,False,False
957,5,2014-12-12,7906,840,1,0,0,0,d,c,1420.0,11.0,2012.0,0,,,,False,False,False
958,5,2014-06-20,4305,572,1,1,0,0,a,a,440.0,11.0,2013.0,0,,,,False,False,False
958,3,2015-03-04,4132,527,1,1,0,0,a,a,440.0,11.0,2013.0,0,,,,False,False,False
959,6,2013-09-28,4200,416,1,0,0,0,a,c,1060.0,12.0,2005.0,0,,,,False,False,False
960,3,2013-05-08,6269,572,1,0,0,0,d,a,8990.0,8.0,2010.0,1,31.0,2009.0,"Feb,May,Aug,Nov",False,True,False
960,7,2014-06-15,0,0,0,0,0,0,d,a,8990.0,8.0,2010.0,1,31.0,2009.0,"Feb,May,Aug,Nov",False,True,False
961,3,2013-06-19,5749,619,1,1,0,0,d,c,9430.0,8.0,2010.0,0,,,,False,True,False
961,1,2015-07-13,8965,780,1,1,0,1,d,c,9430.0,8.0,2010.0,0,,,,False,True,False
962,1,2013-12-09,5540,852,1,0,0,0,c,a,260.0,8.0,2010.0,0,,,,False,True,False
962,2,2014-04-08,5750,836,1,0,0,0,c,a,260.0,8.0,2010.0,0,,,,False,True,False
962,2,2014-04-22,5242,853,1,0,0,1,c,a,260.0,8.0,2010.0,0,,,,False,True,False
962,3,2014-08-27,4370,690,1,0,0,0,c,a,260.0,8.0,2010.0,0,,,,False,True,False
962,1,2014-11-03,13083,1403,1,1,0,0,c,a,260.0,8.0,2010.0,0,,,,False,True,False
963,1,2014-03-03,19788,1694,1,1,0,0,a,c,23620.0,11.0,2013.0,0,,,,False,False,False
963,6,2014-03-15,3443,316,1,0,0,0,a,c,23620.0,11.0,2013.0,0,,,,False,False,False
963,1,2014-11-24,19072,1536,1,1,0,0,a,c,23620.0,11.0,2013.0,0,,,,False,False,False
